,date,open_BTC,high_BTC,low_BTC,close_BTC,open_ETH,high_ETH,low_ETH,close_ETH,open_LTC,high_LTC,low_LTC,close_LTC,open_NEO,high_NEO,low_NEO,close_NEO,open_BNB,high_BNB,low_BNB,close_BNB,open_XRP,high_XRP,low_XRP,close_XRP,open_LINK,high_LINK,low_LINK,close_LINK,open_EOS,high_EOS,low_EOS,close_EOS,open_TRX,high_TRX,low_TRX,close_TRX,open_ETC,high_ETC,low_ETC,close_ETC,open_XLM,high_XLM,low_XLM,close_XLM,open_ZEC,high_ZEC,low_ZEC,close_ZEC
255,2021-07-03 00:00:00,33786.54,34945.61,33316.73,34669.13,2153.95,2240.0,2112.01,2226.99,136.87,141.37,134.57,140.17,35.439,37.556,34.956,36.348,287.17,303.21,282.77,298.13,0.6557,0.6849,0.6433,0.6732,18.277,18.894,17.864,18.543,3.9226,4.0651,3.851,4.0504,0.06657,0.06745,0.06518,0.06683,53.764,58.5,52.413,56.877,0.26295,0.26999,0.25892,0.26394,118.49,118.96,113.02,116.22
254,2021-07-04 00:00:00,34669.12,35967.85,34357.15,35286.51,2226.99,2389.93,2189.58,2322.69,140.19,148.1,136.88,144.95,36.335,38.755,35.481,37.545,298.18,314.91,292.58,307.62,0.6733,0.7091,0.6655,0.696,18.543,19.925,18.002,19.242,4.0508,4.1866,3.9501,4.061,0.06682,0.06832,0.0651,0.06736,56.862,58.941,55.875,56.363,0.26382,0.27235,0.25856,0.26814,116.23,125.68,113.25,120.25
253,2021-07-05 00:00:00,35288.13,35293.78,33125.55,33690.14,2322.69,2324.64,2157.32,2196.53,144.96,145.03,133.84,137.71,37.518,37.52,35.162,35.916,307.63,307.68,291.0,302.02,0.696,0.697,0.6444,0.6526,19.238,19.242,17.767,18.362,4.0606,4.0609,3.7591,3.8101,0.06734,0.06752,0.06358,0.06448,56.348,57.009,52.77,53.683,0.26794,0.26794,0.25043,0.25326,120.28,120.3,110.28,111.17
252,2021-07-06 00:00:00,33690.15,35118.88,33532.0,34220.01,2196.85,2350.0,2193.0,2322.5,137.76,142.73,135.6,138.87,35.962,37.987,35.838,36.88,302.04,322.5,301.8,319.92,0.6526,0.68,0.6511,0.6648,18.364,20.271,18.317,20.073,3.8101,4.0055,3.7826,3.8776,0.0645,0.06643,0.06389,0.06494,53.683,56.888,53.497,54.649,0.25349,0.26784,0.25225,0.26043,111.17,119.05,110.83,117.51
251,2021-07-07 00:00:00,34220.02,35059.09,33777.77,33862.12,2322.51,2409.0,2291.9,2316.57,138.86,142.93,136.87,137.41,36.864,38.451,36.482,36.998,319.91,340.0,318.23,327.51,0.6648,0.674,0.65,0.6522,20.073,21.274,19.62,19.788,3.8777,3.9796,3.8143,3.8249,0.06494,0.06598,0.06419,0.06433,54.651,55.549,52.555,52.813,0.26037,0.26571,0.25557,0.25641,117.47,122.2,115.41,118.55
250,2021-07-08 00:00:00,33862.11,33929.64,32077.0,32875.71,2316.25,2325.6,2084.79,2116.33,137.38,137.74,127.77,132.15,37.018,37.052,33.179,34.018,327.51,328.21,304.4,310.14,0.6521,0.6545,0.6108,0.6215,19.786,19.873,18.138,18.353,3.8245,3.84,3.5246,3.5959,0.06433,0.06447,0.06019,0.06106,52.8,52.974,48.503,49.471,0.25655,0.25776,0.23888,0.24286,118.56,118.73,107.04,109.46
249,2021-07-09 00:00:00,32875.71,34100.0,32261.07,33815.81,2116.32,2189.4,2046.51,2146.99,132.11,135.85,126.0,134.58,34.014,35.227,32.222,34.674,310.08,319.69,301.43,317.09,0.6214,0.6457,0.5917,0.6369,18.365,18.877,17.617,18.656,3.5959,4.3133,3.4555,4.2174,0.06107,0.06259,0.05911,0.06219,49.465,51.35,46.503,50.084,0.24291,0.24937,0.23242,0.24566,109.45,112.96,105.14,111.01
248,2021-07-10 00:00:00,33815.81,34262.0,33004.78,33502.87,2146.99,2194.82,2074.16,2110.69,134.54,136.82,130.32,133.99,34.69,35.446,33.193,34.062,317.09,321.44,310.57,316.12,0.6369,0.6489,0.612,0.6246,18.656,18.988,17.734,18.204,4.2175,4.42,3.8723,3.9633,0.0622,0.06305,0.06057,0.06142,50.082,51.4,48.15,49.135,0.24559,0.25295,0.23821,0.24478,111.01,113.21,106.32,108.12
247,2021-07-11 00:00:00,33502.87,34666.0,33306.47,34258.99,2110.68,2174.0,2081.02,2140.45,133.99,136.48,132.08,134.28,34.084,34.735,33.417,34.203,316.12,326.82,312.21,322.16,0.6246,0.6449,0.6169,0.6364,18.209,18.581,17.861,18.383,3.9656,4.1777,3.8334,4.0766,0.06142,0.06254,0.06062,0.06184,49.135,50.514,48.253,49.704,0.24489,0.24808,0.24011,0.24595,108.14,112.54,106.08,110.84
246,2021-07-12 00:00:00,34259.0,34678.43,32658.34,33086.63,2140.54,2167.83,2006.68,2031.58,134.28,139.75,131.82,133.38,34.22,35.242,32.704,33.747,322.17,334.37,308.57,316.12,0.6363,0.6575,0.6172,0.6288,18.382,18.609,17.0,17.518,4.0775,4.3786,4.0413,4.1873,0.06185,0.06286,0.05952,0.06004,49.705,50.725,46.683,47.689,0.246,0.25219,0.23554,0.23834,110.86,112.99,104.67,107.68
245,2021-07-13 00:00:00,33086.94,33340.0,32202.25,32729.77,2031.57,2047.35,1918.0,1940.15,133.32,134.61,129.35,131.44,33.755,34.181,32.45,33.463,316.11,318.33,305.2,308.94,0.6288,0.6426,0.6086,0.6192,17.514,17.766,16.663,16.87,4.187,4.2139,3.7866,3.8909,0.06004,0.06069,0.05865,0.05937,47.677,48.218,45.037,45.544,0.23834,0.24232,0.22703,0.23222,107.68,108.61,101.83,104.1
244,2021-07-14 00:00:00,32729.12,33114.03,31550.0,32820.02,1940.44,2019.18,1865.0,1994.58,131.45,132.42,123.59,131.07,33.484,33.596,30.781,32.839,308.98,313.46,290.24,309.4,0.6193,0.625,0.5851,0.6197,16.873,17.419,16.014,16.936,3.8895,3.9283,3.5906,3.7983,0.05938,0.0603,0.05679,0.05989,45.55,47.81,42.525,45.61,0.23224,0.24491,0.21898,0.23994,104.1,105.88,97.47,104.55
243,2021-07-15 00:00:00,32820.03,33185.25,31133.0,31880.0,1994.41,2042.88,1881.0,1919.51,131.06,133.13,121.93,125.86,32.829,33.259,30.75,31.406,309.33,324.33,301.32,316.11,0.6196,0.6269,0.5874,0.5979,16.936,17.238,15.517,15.764,3.7974,3.9189,3.5555,3.6707,0.05988,0.06074,0.05701,0.05784,45.605,47.179,42.241,43.235,0.24,0.24343,0.22602,0.24081,104.52,106.16,97.92,100.17
242,2021-07-16 00:00:00,31874.49,32249.18,31020.0,31383.87,1919.54,1965.0,1850.0,1876.26,125.88,127.87,120.38,120.65,31.407,31.918,29.543,29.665,316.12,323.5,301.5,302.88,0.5979,0.6211,0.5874,0.5893,15.764,16.33,15.125,15.234,3.6707,3.8385,3.5301,3.6529,0.05784,0.0588,0.05557,0.05562,43.241,43.883,40.6,41.153,0.2409,0.258,0.233,0.23513,100.17,102.45,92.54,93.06
241,2021-07-17 00:00:00,31383.86,31955.92,31164.31,31520.07,1876.47,1919.19,1844.45,1899.59,120.66,122.92,117.68,119.95,29.68,30.371,28.948,29.589,302.94,306.71,295.0,300.52,0.5893,0.5977,0.56,0.5821,15.234,15.678,15.02,15.352,3.6536,3.7796,3.581,3.6562,0.05563,0.05668,0.05475,0.05597,41.128,43.359,40.255,41.459,0.23529,0.23854,0.22743,0.2326,93.07,95.84,91.84,93.16
240,2021-07-18 00:00:00,31520.07,32435.0,31108.97,31778.56,1899.5,1993.79,1877.1,1891.64,120.0,124.05,116.23,119.17,29.591,30.782,28.986,29.733,300.56,309.18,298.7,302.1,0.5822,0.6016,0.571,0.5866,15.352,16.078,15.155,15.47,3.6574,3.7747,3.5555,3.6353,0.05597,0.05749,0.05526,0.05592,41.461,43.3,40.924,41.88,0.23256,0.24052,0.22612,0.22977,93.18,99.64,92.36,93.95
239,2021-07-19 00:00:00,31778.57,31899.0,30407.44,30839.65,1891.65,1919.0,1805.0,1818.73,119.16,120.75,111.82,113.13,29.718,29.928,27.601,27.702,302.04,303.94,278.85,280.54,0.5867,0.5889,0.5533,0.557,15.475,15.641,14.404,14.528,3.6365,3.6841,3.4019,3.437,0.05592,0.05628,0.05332,0.05345,41.881,43.927,40.582,41.582,0.2298,0.23116,0.2107,0.21148,93.94,100.75,88.88,89.25
238,2021-07-20 00:00:00,30839.65,31063.07,29278.0,29790.35,1818.73,1841.34,1706.0,1786.03,113.14,115.09,103.83,107.29,27.707,28.21,25.023,25.845,280.54,283.6,254.52,264.44,0.557,0.5699,0.5157,0.5284,14.529,14.783,13.384,13.742,3.4365,3.5454,3.1522,3.2596,0.05345,0.05427,0.04911,0.05045,41.586,42.096,37.738,39.311,0.21149,0.21545,0.19853,0.21192,89.29,91.8,83.02,85.65
237,2021-07-21 00:00:00,29790.34,32858.0,29482.61,32144.51,1786.03,2035.23,1747.55,1995.5,107.31,119.24,105.05,117.74,25.849,28.893,25.228,27.907,264.43,298.92,261.02,293.26,0.5284,0.584,0.5193,0.5719,13.744,15.797,13.46,15.297,3.2597,3.571,3.208,3.5026,0.05046,0.05522,0.04972,0.05388,39.311,43.79,38.579,42.905,0.21202,0.22995,0.20682,0.22825,85.65,95.58,84.2,95.18
236,2021-07-22 00:00:00,32144.51,32591.35,31708.0,32287.83,1995.5,2046.0,1947.62,2024.56,117.77,122.0,115.61,120.67,27.907,29.482,27.341,28.93,293.27,298.44,287.3,293.36,0.5718,0.6033,0.5609,0.592,15.3,16.176,14.961,16.071,3.5027,3.58,3.4221,3.5647,0.05389,0.05536,0.05295,0.05526,42.906,44.221,41.898,43.395,0.2283,0.26795,0.22368,0.26356,95.21,97.96,91.41,97.6
235,2021-07-23 00:00:00,32287.58,33650.0,31924.32,33634.09,2024.27,2130.9,1993.22,2124.25,120.69,124.78,117.02,124.24,28.925,29.745,27.904,29.568,293.39,301.5,281.01,299.27,0.592,0.6101,0.5753,0.6091,16.073,16.572,15.23,16.502,3.5649,3.663,3.4548,3.6341,0.05526,0.05627,0.0537,0.056,43.39,46.788,43.059,45.814,0.26358,0.278,0.24868,0.26925,97.6,99.1,92.1,97.73
234,2021-07-24 00:00:00,33634.1,34500.0,33401.14,34258.14,2124.26,2199.5,2105.58,2184.75,124.27,127.7,123.29,125.99,29.58,31.253,29.127,30.712,299.29,307.79,295.43,301.56,0.6092,0.6205,0.5996,0.6085,16.507,17.132,16.307,16.683,3.6348,3.74,3.6138,3.6674,0.05602,0.05796,0.05575,0.05727,45.809,51.57,44.957,49.414,0.26919,0.27242,0.26074,0.26706,97.76,102.69,97.01,99.26
233,2021-07-25 00:00:00,34261.51,35398.0,33851.12,35381.02,2184.9,2197.41,2105.93,2189.79,126.0,127.99,123.51,127.68,30.697,31.118,29.561,30.759,301.53,304.44,292.34,302.56,0.6085,0.6118,0.5906,0.6069,16.687,17.062,16.156,16.746,3.6668,3.6962,3.5465,3.6587,0.05727,0.05813,0.05575,0.05791,49.415,49.81,45.858,48.433,0.26705,0.26743,0.25335,0.26172,99.24,100.6,95.64,100.44
232,2021-07-26 00:00:00,35381.02,40550.0,35205.78,37237.6,2189.82,2433.65,2171.57,2228.08,127.64,140.47,126.85,131.06,30.756,35.596,30.548,32.451,302.56,328.0,301.0,304.0,0.6069,0.6793,0.6048,0.6234,16.745,19.958,16.662,18.028,3.6584,3.9994,3.63,3.6795,0.05789,0.06341,0.05764,0.05842,48.432,55.936,47.469,48.373,0.26152,0.28444,0.25661,0.26019,100.42,109.68,100.07,101.33
231,2021-07-27 00:00:00,37241.33,39542.61,36383.0,39457.87,2227.81,2319.26,2150.5,2299.49,131.06,135.12,127.27,134.74,32.45,34.252,31.363,34.072,304.0,318.41,297.61,313.48,0.6234,0.6528,0.6121,0.6451,18.03,19.58,17.602,19.489,3.6797,3.7895,3.6004,3.7556,0.05841,0.06085,0.05686,0.06019,48.371,50.365,46.145,49.515,0.26027,0.27011,0.25107,0.2629,101.39,103.64,97.99,102.85
230,2021-07-28 00:00:00,39456.61,40900.0,38772.0,40019.56,2299.47,2345.0,2243.15,2300.9,134.73,142.0,132.39,140.42,34.032,34.823,32.916,34.555,313.47,318.68,308.0,313.8,0.645,0.7549,0.6308,0.7327,19.483,19.987,18.611,19.109,3.7559,4.0179,3.6822,3.9195,0.06018,0.06194,0.05961,0.0607,49.513,51.099,47.916,49.275,0.26309,0.28223,0.25778,0.27016,102.83,106.04,101.48,105.88
229,2021-07-29 00:00:00,40019.57,40640.0,39200.0,40016.48,2300.9,2400.0,2266.12,2382.92,140.48,143.0,136.55,141.44,34.548,35.55,33.54,35.231,313.84,320.31,308.6,317.03,0.7327,0.7665,0.697,0.7488,19.106,19.472,18.608,19.37,3.9197,3.9868,3.8026,3.9667,0.0607,0.06237,0.05963,0.06185,49.276,50.016,48.301,49.379,0.27011,0.27505,0.26183,0.27244,105.9,108.85,104.3,107.84
228,2021-07-30 00:00:00,40018.49,42316.71,38313.23,42206.37,2382.93,2471.7,2315.92,2461.81,141.44,145.88,135.86,145.51,35.238,42.567,33.626,41.66,317.1,325.66,306.16,322.58,0.7488,0.7697,0.7115,0.7521,19.372,22.666,18.823,22.269,3.9665,4.0765,3.7803,4.0684,0.06185,0.0633,0.05974,0.06325,49.372,51.513,47.339,50.963,0.27249,0.28525,0.26213,0.27926,107.83,110.11,102.84,109.91
227,2021-07-31 00:00:00,42206.36,42448.0,41000.15,41461.83,2461.77,2553.86,2420.68,2531.05,145.51,146.6,141.83,144.37,41.661,48.5,40.509,45.81,322.58,338.44,317.21,332.38,0.7522,0.7591,0.7367,0.746,22.269,23.375,21.266,22.713,4.0663,4.21,4.0007,4.068,0.06325,0.06468,0.06233,0.06396,50.954,52.396,49.572,51.324,0.27928,0.28975,0.2731,0.28422,109.89,112.56,108.81,111.15
226,2021-08-01 00:00:00,41461.84,42599.0,39422.01,39845.44,2531.1,2697.61,2511.24,2555.69,144.35,149.78,138.04,140.31,45.827,45.914,41.253,42.102,332.38,347.8,328.99,332.59,0.7461,0.7778,0.7042,0.7242,22.722,23.94,21.789,22.062,4.0676,4.2334,3.8502,3.9414,0.06396,0.0668,0.06235,0.0632,51.338,54.069,49.055,50.245,0.28461,0.30094,0.2721,0.27504,111.15,123.54,110.39,115.53
225,2021-08-02 00:00:00,39850.27,40480.01,38690.0,39147.82,2555.5,2666.0,2507.0,2606.93,140.31,145.93,138.76,141.35,42.113,46.74,41.091,43.389,332.63,338.29,326.17,330.55,0.7242,0.774,0.715,0.738,22.065,23.975,21.401,23.472,3.938,4.1586,3.8887,4.027,0.06322,0.06567,0.06215,0.06463,50.238,52.29,49.273,51.325,0.27513,0.28652,0.26831,0.27437,115.54,119.99,113.22,115.26
224,2021-08-03 00:00:00,39146.86,39780.0,37642.03,38207.05,2606.92,2632.44,2442.32,2509.04,141.32,143.24,135.6,138.49,43.389,43.92,40.713,41.473,330.53,334.73,317.02,323.43,0.738,0.745,0.7008,0.7136,23.474,24.431,22.039,23.942,4.0261,4.0961,3.8666,4.0245,0.06463,0.06544,0.06286,0.06403,51.307,52.222,48.374,49.451,0.27431,0.27897,0.26407,0.27433,115.26,116.82,109.26,114.05
223,2021-08-04 00:00:00,38207.04,39969.66,37508.56,39723.18,2508.51,2772.71,2457.68,2724.78,138.49,144.5,135.54,142.57,41.49,44.782,40.822,43.64,323.44,337.39,319.78,334.77,0.7136,0.7398,0.6952,0.731,23.942,25.0,22.869,24.193,4.0244,4.1535,3.9254,4.1142,0.06403,0.06796,0.06351,0.06737,49.455,52.24,48.521,51.576,0.27411,0.284,0.265,0.28056,114.08,120.74,112.62,118.08
222,2021-08-05 00:00:00,39723.17,41350.0,37332.7,40862.46,2724.55,2843.98,2529.91,2826.99,142.57,145.19,136.12,143.53,43.657,44.399,41.384,43.891,334.78,340.17,323.37,337.91,0.731,0.7389,0.701,0.7327,24.188,24.335,22.468,24.057,4.1138,4.2149,3.9419,4.1876,0.06737,0.07088,0.06668,0.07013,51.589,53.558,48.744,52.431,0.28056,0.28253,0.26515,0.28022,118.07,120.85,114.2,119.03
221,2021-08-06 00:00:00,40862.46,43392.43,39853.86,42836.87,2827.01,2946.75,2720.06,2891.58,143.51,150.9,141.73,147.95,43.897,45.5,42.983,44.473,337.92,347.14,331.12,342.39,0.7327,0.753,0.7219,0.7474,24.051,24.391,22.996,23.89,4.1879,4.3521,4.1018,4.3191,0.07015,0.07248,0.06975,0.07196,52.445,53.694,51.223,53.1,0.28022,0.2862,0.2743,0.28532,119.05,128.67,117.46,126.93
220,2021-08-07 00:00:00,42836.87,44700.0,42446.41,44572.54,2891.54,3171.0,2865.5,3160.31,147.93,156.39,147.06,155.92,44.468,48.377,44.008,46.954,342.39,359.74,340.34,356.18,0.7474,0.8189,0.7411,0.8162,23.889,25.157,23.626,24.694,4.3193,4.6477,4.2802,4.5919,0.07196,0.07645,0.07184,0.07527,53.09,61.2,52.644,60.587,0.28531,0.3118,0.28169,0.30745,126.93,134.92,125.42,134.17
219,2021-08-08 00:00:00,44572.54,45310.0,43261.0,43794.37,3160.48,3189.99,2949.03,3011.85,155.92,157.63,147.0,149.69,46.93,48.2,43.89,45.051,356.18,359.87,337.0,341.79,0.8163,0.8413,0.7717,0.7788,24.688,24.946,22.565,23.029,4.5919,4.6647,4.2278,4.2948,0.07527,0.0761,0.07071,0.07192,60.585,63.256,55.852,57.068,0.3074,0.31365,0.28552,0.28716,134.16,136.3,121.5,123.48
218,2021-08-09 00:00:00,43794.36,46454.15,42779.0,46253.4,3011.84,3186.0,2893.23,3160.52,149.69,170.78,145.15,166.31,45.075,46.937,43.444,46.501,341.79,357.7,333.15,354.32,0.7788,0.8279,0.7596,0.817,23.026,24.691,22.072,24.197,4.2945,4.5657,4.1593,4.5323,0.07193,0.07477,0.06969,0.07395,57.087,60.41,55.0,59.034,0.28697,0.30569,0.27953,0.2986,123.46,132.4,118.68,130.65
217,2021-08-10 00:00:00,46248.87,46700.0,44589.46,45584.99,3160.51,3233.0,3051.22,3141.66,166.27,168.28,158.79,165.38,46.491,47.667,44.466,46.681,354.32,376.6,348.0,371.92,0.8169,0.8622,0.8,0.8511,24.198,25.518,23.736,24.537,4.5323,4.72,4.401,4.5973,0.07393,0.0756,0.07221,0.07464,59.015,60.366,56.944,58.884,0.29851,0.315,0.29514,0.31019,130.65,134.39,127.96,131.87
216,2021-08-11 00:00:00,45585.0,46743.47,45341.14,45511.0,3141.14,3274.0,3120.27,3160.5,165.38,176.07,164.23,170.6,46.694,50.988,46.694,48.741,371.95,408.72,371.09,390.96,0.8511,1.0906,0.848,1.0105,24.536,27.313,24.459,25.906,4.5962,4.975,4.587,4.75,0.07462,0.08635,0.07414,0.08341,58.88,63.94,58.603,60.721,0.31013,0.3525,0.30945,0.33718,131.88,142.64,131.63,137.18
215,2021-08-12 00:00:00,45510.67,46218.12,43770.0,44399.0,3160.4,3239.0,2979.29,3045.96,170.57,179.74,160.77,165.38,48.698,52.969,46.255,48.611,390.92,406.18,371.59,385.66,1.0106,1.045,0.9222,0.966,25.902,26.902,24.085,24.944,4.7505,5.0898,4.5376,4.6588,0.0834,0.09145,0.08054,0.08415,60.732,65.894,57.515,60.0,0.33742,0.35307,0.31477,0.32876,137.17,142.89,130.37,133.6
214,2021-08-13 00:00:00,44400.06,47886.0,44217.39,47800.0,3046.11,3327.83,3033.8,3322.32,165.41,184.57,164.0,183.31,48.643,56.0,47.986,55.424,385.69,411.46,382.91,410.76,0.9661,1.0968,0.9501,1.0901,24.941,27.771,24.715,27.748,4.6602,5.1635,4.6065,5.1583,0.08417,0.08956,0.08349,0.08951,60.028,64.438,59.337,64.264,0.32848,0.36516,0.32382,0.35999,133.59,145.23,132.67,144.93
213,2021-08-14 00:00:00,47799.99,48144.0,45971.03,47068.51,3322.33,3330.98,3200.0,3263.16,183.32,185.11,174.62,182.76,55.418,57.0,52.688,55.809,410.74,418.8,400.0,408.67,1.0901,1.31,1.0691,1.2791,27.748,27.955,26.371,27.144,5.1591,5.5515,5.04,5.4806,0.0895,0.09327,0.0867,0.09264,64.271,67.626,61.705,67.268,0.35999,0.39989,0.35044,0.39474,144.94,147.72,137.22,144.89
212,2021-08-15 00:00:00,47068.5,47372.27,45500.0,46973.82,3263.16,3320.0,3111.13,3307.09,182.78,186.55,175.18,184.6,55.808,59.9,52.7,58.913,408.66,415.16,395.88,414.05,1.2788,1.35,1.2252,1.2839,27.139,27.983,25.901,27.901,5.4814,5.7042,5.1213,5.6931,0.09262,0.09509,0.08922,0.09295,67.274,77.111,66.974,74.989,0.39467,0.40337,0.37,0.39079,144.91,156.34,140.62,154.82
211,2021-08-16 00:00:00,46973.82,48053.83,45660.0,45901.29,3307.35,3335.0,3135.22,3146.53,184.59,189.03,176.35,177.93,58.922,60.184,55.5,56.34,414.05,437.0,410.79,415.72,1.2838,1.3288,1.1432,1.1855,27.901,30.51,27.638,27.944,5.6931,5.94,5.4458,5.517,0.09294,0.09665,0.08815,0.08936,74.977,75.797,64.758,69.036,0.39079,0.41,0.36828,0.37128,154.82,157.92,148.45,150.12
210,2021-08-17 00:00:00,45901.3,47160.0,44376.0,44695.95,3147.18,3290.0,2991.89,3011.72,177.96,184.38,168.01,168.61,56.338,58.147,51.364,51.863,415.72,435.77,398.77,401.8,1.1855,1.2479,1.085,1.0978,27.95,30.299,25.881,26.146,5.5159,5.6875,5.0045,5.0604,0.08934,0.09219,0.08471,0.08509,69.024,71.744,60.939,62.891,0.37173,0.384,0.33908,0.3412,150.1,159.85,140.7,141.45
209,2021-08-18 00:00:00,44695.95,46000.0,44203.28,44705.29,3011.73,3125.81,2950.0,3014.55,168.6,174.54,162.92,166.65,51.813,53.439,48.6,51.556,401.86,412.36,385.47,396.15,1.098,1.1963,1.0501,1.1431,26.145,26.922,24.847,25.341,5.062,5.1772,4.7278,4.98,0.08511,0.0875,0.08111,0.08456,62.885,66.183,59.638,63.952,0.34098,0.3595,0.32364,0.34151,141.46,144.97,134.97,140.76
208,2021-08-19 00:00:00,44699.37,47033.0,43927.7,46760.62,3014.18,3188.0,2958.33,3184.12,166.64,175.82,162.66,175.59,51.588,54.432,49.116,54.334,396.23,431.7,390.89,431.27,1.143,1.2355,1.0895,1.2347,25.341,27.132,24.479,27.096,4.9795,5.2578,4.8117,5.2541,0.08458,0.08833,0.08169,0.08825,63.913,67.111,60.571,67.054,0.34159,0.36863,0.33124,0.36732,140.79,147.82,137.59,147.37
207,2021-08-20 00:00:00,46760.62,49382.99,46622.99,49322.47,3184.11,3300.0,3177.16,3284.82,175.57,184.11,174.11,183.59,54.33,56.71,53.947,56.542,431.21,458.0,421.84,454.93,1.2347,1.2897,1.1992,1.2629,27.101,29.048,26.647,28.678,5.2554,5.4765,5.1859,5.456,0.08826,0.0907,0.08643,0.09059,67.094,70.491,66.101,70.2,0.36718,0.38795,0.36,0.38489,147.35,156.0,146.08,153.75
206,2021-08-21 00:00:00,49322.47,49757.04,48222.0,48821.87,3284.81,3309.16,3207.0,3223.43,183.59,184.48,176.52,179.63,56.533,57.355,54.913,55.368,454.92,460.0,443.47,448.74,1.2629,1.2835,1.2,1.2158,28.681,29.156,27.648,27.844,5.4565,5.6483,5.2748,5.3545,0.09059,0.09065,0.08766,0.08799,70.199,70.361,66.69,67.512,0.38489,0.38494,0.36696,0.37167,153.75,157.86,147.88,155.89
205,2021-08-22 00:00:00,48821.88,49500.0,48050.0,49239.22,3223.36,3272.0,3126.42,3238.0,179.57,189.6,178.38,185.91,55.38,56.9,53.426,55.495,448.74,458.34,437.77,448.68,1.2158,1.2557,1.1776,1.226,27.85,28.663,26.785,27.982,5.3536,5.5446,5.2031,5.4142,0.08798,0.09008,0.08586,0.08795,67.49,68.642,64.686,67.359,0.37141,0.38964,0.36103,0.37232,155.92,161.6,152.61,160.54
204,2021-08-23 00:00:00,49239.22,50500.0,49029.0,49488.85,3238.0,3377.89,3230.02,3321.28,185.85,191.94,183.61,187.01,55.462,62.0,55.021,60.763,448.69,509.71,445.89,499.06,1.2258,1.3046,1.2024,1.2457,27.981,29.3,27.78,28.552,5.4139,5.704,5.3608,5.5928,0.08796,0.0915,0.08767,0.08987,67.369,69.5,66.72,68.257,0.37233,0.38785,0.37008,0.37873,160.55,168.68,159.6,165.12
203,2021-08-24 00:00:00,49488.85,49860.0,47600.0,47674.01,3321.28,3357.85,3147.31,3170.62,186.98,188.64,172.25,173.42,60.76,62.98,54.615,55.528,499.06,504.2,461.12,471.62,1.2456,1.2658,1.1212,1.1353,28.556,28.923,25.712,25.728,5.5928,5.692,4.8888,5.0583,0.08984,0.091,0.08375,0.08457,68.244,68.649,60.812,62.832,0.37872,0.38053,0.34985,0.35037,165.1,170.99,152.35,155.3
202,2021-08-25 00:00:00,47674.01,49264.3,47126.28,48973.32,3170.63,3248.0,3080.0,3226.87,173.39,179.0,169.06,177.75,55.527,57.167,52.409,56.304,471.62,507.0,470.0,503.19,1.1353,1.1779,1.1073,1.1735,25.728,26.879,25.279,26.612,5.0578,5.25,4.9031,5.2094,0.08457,0.08772,0.08291,0.08758,62.81,64.812,60.792,63.773,0.35027,0.35978,0.34145,0.35894,155.29,164.55,150.59,163.8
201,2021-08-26 00:00:00,48973.32,49352.84,46250.0,46843.87,3226.88,3250.0,3053.3,3093.2,177.76,180.18,164.9,167.7,56.313,58.924,51.03,51.39,503.17,518.94,471.2,478.1,1.1735,1.1866,1.0636,1.0712,26.612,26.94,23.88,24.39,5.2076,5.2762,4.65,4.74,0.08757,0.08839,0.08191,0.08303,63.757,64.4,58.58,59.77,0.35892,0.36351,0.3306,0.3348,163.78,165.12,143.2,144.0
200,2021-08-27 00:00:00,46843.86,49149.93,46348.0,49069.9,3093.06,3280.0,3060.18,3273.45,167.7,176.35,165.0,176.2,51.35,55.79,49.54,55.52,478.2,495.0,467.1,494.5,1.0713,1.1926,1.0501,1.1918,24.38,26.14,24.0,26.04,4.74,5.0921,4.62,5.09,0.08303,0.0883,0.0815,0.08828,59.78,64.21,58.63,64.09,0.3349,0.35758,0.3282,0.3571,144.0,152.4,139.7,152.3
199,2021-08-28 00:00:00,49069.9,49299.0,48346.88,48895.35,3273.89,3287.0,3210.31,3244.48,176.2,177.1,171.3,175.6,55.47,56.16,53.26,54.51,494.6,497.0,482.3,486.2,1.1918,1.198,1.1329,1.1459,26.05,26.2,25.36,25.73,5.09,5.104,4.875,5.008,0.08825,0.08879,0.08635,0.08829,64.12,66.64,62.79,64.19,0.3571,0.36,0.3418,0.3476,152.3,152.6,146.8,150.5
198,2021-08-29 00:00:00,48895.35,49632.27,47762.54,48767.83,3244.75,3285.0,3152.34,3223.47,175.7,182.6,173.1,174.3,54.53,57.18,53.67,54.45,486.1,495.5,475.0,479.7,1.1458,1.1683,1.112,1.1408,25.74,26.57,25.14,25.76,5.008,5.2439,4.97,5.059,0.08828,0.09051,0.08669,0.08847,64.2,65.76,62.8,63.23,0.3476,0.3536,0.3406,0.3431,150.6,154.2,146.0,148.3
197,2021-08-30 00:00:00,48767.84,48888.61,46853.0,46982.91,3223.47,3347.95,3143.0,3229.64,174.4,176.5,166.5,167.3,54.44,54.56,51.05,51.58,479.7,480.9,457.0,460.3,1.1408,1.1488,1.0946,1.1002,25.77,26.49,24.3,25.04,5.059,5.077,4.798,4.82,0.08846,0.08894,0.08561,0.08616,63.24,64.96,61.0,61.83,0.3433,0.346,0.3284,0.3296,148.4,149.1,140.4,141.2
